scenario_id,class_name,fault_family,faulted_phases,fault_enabled,fault_type_code,class_repeat_index,split,seed,operating_domain_id,is_ood,fault_location_pu,fault_resistance_ohm,ground_resistance_ohm,fault_inception_angle_deg,fault_inception_s,fault_clearing_s,line_length_km,line_r1_multiplier,line_r0_multiplier,line_l1_multiplier,line_l0_multiplier,line_c1_multiplier,line_c0_multiplier,load_apparent_power_va,load_power_factor,source_short_circuit_mva,source_x_over_r,voltage_snr_db,current_snr_db,colored_noise_alpha,gain_error_std_pct,phase_error_std_deg,harmonic_thd_pct,adc_bits,sample_jitter_std_us,dropout_probability,ct_saturation_pu
stage4_008437,BCG,LLG,BC,1,8,437,test,20269343,17,0,0.0981098938505164,41.3946481925278,2.90726978996799,353.298430608643,0.106356408824474,0.160112668603907,79.5495905921262,1.19226233622125,0.734255245690851,1.04932958634315,1.06462128771711,1.02328274424147,0.911861139600712,94264726.7858348,0.897530050780181,6224.99222307834,5.13593954407367,57.440430501622,42.2473184992551,0.545676734476121,0.0749400071718151,0.111538575747922,1.91420939492085,14,0.0413911654792507,9.89260091676379e-05,7.5263668906111
stage4_005573,BC,LL,BC,1,5,573,validation,20266479,13,0,0.670885661476042,0.0359223848018057,0.0149601013961749,105.94177841263,0.0949047119635477,0.140700380962916,89.2375157836453,0.840983156936107,1.44223579908449,1.05378625325304,1.08193403789168,1.07516820473967,0.976904825699774,116582857.561485,0.891464143927205,8384.43279867354,5.06341692430802,57.7741265420597,33.3276717374438,0.675377504102278,0.133098907598712,0.181871779927012,2.30230352765455,14,0.344739552315464,0.000155037691421857,6.95096634689034
stage4_006277,CA,LL,CA,1,6,277,test,20267183,17,0,0.633214035322613,0.696187193076346,4.63305979105702,205.588471796978,0.0995179848054157,0.161536316122488,79.5495905921262,1.19226233622125,0.734255245690851,1.04932958634315,1.06462128771711,1.02328274424147,0.911861139600712,94264726.7858348,0.897530050780181,6224.99222307834,5.13593954407367,57.440430501622,42.2473184992551,0.545676734476121,0.0749400071718151,0.111538575747922,1.91420939492085,14,0.0413911654792507,9.89260091676379e-05,7.5263668906111
stage4_004318,AB,LL,AB,1,4,318,test,20265224,18,0,0.458671136319606,2.64595689321615,0.0384282013948385,34.8249872591074,0.0916122679286624,0.140789080887191,80.3426600342927,0.912506159694006,1.47547332656562,1.0179252411864,1.13606013275503,1.05473791233067,0.882397023535879,89183419.2823213,0.860788730448101,3650.88510449699,16.2662585728559,49.5708549416368,32.9971869928578,0.549749974540809,0.204208067729354,0.0693757383352592,2.35872441601425,14,0.0593870619557672,0.000196710185798545,8.86371902777574
stage4_009140,CAG,LLG,CA,1,9,140,ood_test,20270046,20,1,0.138619743874347,0.187886333441121,0.159595261766956,125.820386654569,0.0958250179006745,0.149732236988178,132.428105354302,1.1747813829271,1.33495709655005,1.00812623937527,1.02269746517061,0.999149439141608,0.967503593183633,81576554.8807719,0.888066735276838,1871.70530743293,10.8591117518057,32.8835685406173,29.2921976911409,0.901416392932413,1.13681550951861,0.95833005036308,4.02604193533187,12,1.10961820376829,0.000915190086034476,1.97302744350754
stage4_000017,Healthy,none,,0,0,17,test,20260923,17,0,0.331422391500127,0.0309815058789817,0.515394599999682,14.6204858602173,0.0906768743453804,0.154279936813148,79.5495905921262,1.19226233622125,0.734255245690851,1.04932958634315,1.06462128771711,1.02328274424147,0.911861139600712,94264726.7858348,0.897530050780181,6224.99222307834,5.13593954407367,57.440430501622,42.2473184992551,0.545676734476121,0.0749400071718151,0.111538575747922,1.91420939492085,14,0.0413911654792507,9.89260091676379e-05,7.5263668906111
stage4_004501,AB,LL,AB,1,4,501,train,20265407,1,0,0.852890594027954,0.0142001427641797,0.121253942535008,54.079716527849,0.092503690579993,0.146730360057442,115.963205335704,1.30800584597899,1.33521429095585,1.04636656212901,1.11395087474988,1.03954989361366,0.969552492139403,81789159.9043296,0.900131310154833,8045.60328187174,11.6285265532555,40.2363693994793,41.7314214589349,0.520753434309322,0.0527318934945685,0.226712695361449,3.37051607241759,14,0.266478904391081,0.000169599875478468,8.10565977569555
stage4_008066,BCG,LLG,BC,1,8,66,train,20268972,6,0,0.95109799039024,0.0113694995291698,0.0204808040810213,278.803567228887,0.102907572556893,0.161138861222037,95.9103703141261,0.816602897630248,1.47128557122939,1.06821810444213,1.13076524856616,0.994861596229171,0.894178659041095,139077631.765327,0.945514984215437,2659.48737621496,17.4513738783992,40.4470944144513,44.0283610513878,0.670938600164914,0.435947076053974,0.246589897760841,2.81035999486025,16,0.481442178952331,7.93224929666855e-05,7.03250552169567
stage4_007884,ABG,LLG,AB,1,7,884,train,20268790,4,0,0.798021580932148,0.0703442609268191,34.4658547879075,102.277489204446,0.0947350689446503,0.157214118358618,87.2867298568091,1.00729763732092,1.28763011189939,1.0023474648649,1.09097094261305,1.04683667817888,0.965231232863121,100339307.19884,0.923621720778971,7736.21864913074,8.19150773253043,54.4394166057343,35.3147018394307,0.468026286376005,0.313545931764178,0.188714281202394,3.43170784395044,14,0.443089110811017,0.000182157427000477,7.6653856673914
stage4_007436,ABG,LLG,AB,1,7,436,test,20268342,16,0,0.918698097559136,12.2916834165859,35.8484787836971,354.176187862525,0.106397045734376,0.161830107559156,87.1114686633793,0.876428729646541,1.14722706525248,1.04819865122921,0.875754654005083,1.05904619290972,0.85094334863221,131643146.471437,0.954745121442024,2757.57557731502,9.23777108586998,59.9324927205971,52.6749702425416,0.249803142186866,0.472360846721123,0.0131841788068467,3.00863470911093,13,0.177493118657105,0.000152687312641952,9.08613771491903
stage4_009849,CAG,LLG,CA,1,9,849,train,20270755,9,0,0.491708193551472,0.945154871831458,0.582422409273963,311.580241050955,0.104425011159766,0.150219951983919,94.5102892469635,1.28709174721172,1.22420067026554,1.03150803920375,0.933553731751178,1.06495764739652,0.923918640552898,147482507.526887,0.8626530305202,4258.01323465634,18.594229516414,41.1988944523048,45.1556042878493,0.448700765579275,0.406454617911247,0.136989180391548,0.527974931013321,15,0.0793242230666917,1.25919742235112e-05,9.24900530569959
stage4_007557,ABG,LLG,AB,1,7,557,test,20268463,17,0,0.0469714995887276,0.0148715592112434,1.24051885592099,278.588770552477,0.102897628266318,0.159731790320646,79.5495905921262,1.19226233622125,0.734255245690851,1.04932958634315,1.06462128771711,1.02328274424147,0.911861139600712,94264726.7858348,0.897530050780181,6224.99222307834,5.13593954407367,57.440430501622,42.2473184992551,0.545676734476121,0.0749400071718151,0.111538575747922,1.91420939492085,14,0.0413911654792507,9.89260091676379e-05,7.5263668906111
stage4_000913,Healthy,none,,0,0,913,validation,20261819,13,0,0.921470277359189,0.431693476488226,0.057643646480295,213.840928632587,0.0999000429922494,0.149741408237962,89.2375157836453,0.840983156936107,1.44223579908449,1.05378625325304,1.08193403789168,1.07516820473967,0.976904825699774,116582857.561485,0.891464143927205,8384.43279867354,5.06341692430802,57.7741265420597,33.3276717374438,0.675377504102278,0.133098907598712,0.181871779927012,2.30230352765455,14,0.344739552315464,0.000155037691421857,6.95096634689034
stage4_003560,CG,LG,C,1,3,560,ood_test,20264466,20,1,0.659422644091298,0.151169884472825,0.0118933244878758,359.581333468996,0.106647283956898,0.153518045619215,132.428105354302,1.1747813829271,1.33495709655005,1.00812623937527,1.02269746517061,0.999149439141608,0.967503593183633,81576554.8807719,0.888066735276838,1871.70530743293,10.8591117518057,32.8835685406173,29.2921976911409,0.901416392932413,1.13681550951861,0.95833005036308,4.02604193533187,12,1.10961820376829,0.000915190086034476,1.97302744350754
stage4_009936,CAG,LLG,CA,1,9,936,test,20270842,16,0,0.756789114684248,109.78065542084,0.0282394671822862,349.006441359086,0.106157705618476,0.171134952736907,87.1114686633793,0.876428729646541,1.14722706525248,1.04819865122921,0.875754654005083,1.05904619290972,0.85094334863221,131643146.471437,0.954745121442024,2757.57557731502,9.23777108586998,59.9324927205971,52.6749702425416,0.249803142186866,0.472360846721123,0.0131841788068467,3.00863470911093,13,0.177493118657105,0.000152687312641952,9.08613771491903
stage4_007320,ABG,LLG,AB,1,7,320,ood_test,20268226,20,1,0.405195278688458,1.83819978608409,0.388819879285448,201.005246317311,0.0993057984406162,0.147304413599948,132.428105354302,1.1747813829271,1.33495709655005,1.00812623937527,1.02269746517061,0.999149439141608,0.967503593183633,81576554.8807719,0.888066735276838,1871.70530743293,10.8591117518057,32.8835685406173,29.2921976911409,0.901416392932413,1.13681550951861,0.95833005036308,4.02604193533187,12,1.10961820376829,0.000915190086034476,1.97302744350754
stage4_001797,AG,LG,A,1,1,797,test,20262703,17,0,0.376700659311898,35.4005747002776,3.08530770629334,27.1497730592969,0.0912569339379304,0.153857237059141,79.5495905921262,1.19226233622125,0.734255245690851,1.04932958634315,1.06462128771711,1.02328274424147,0.911861139600712,94264726.7858348,0.897530050780181,6224.99222307834,5.13593954407367,57.440430501622,42.2473184992551,0.545676734476121,0.0749400071718151,0.111538575747922,1.91420939492085,14,0.0413911654792507,9.89260091676379e-05,7.5263668906111
stage4_005295,BC,LL,BC,1,5,295,validation,20266201,15,0,0.856895122303502,9.28422974233115,0.756461486169196,20.0159045506829,0.0909266622477168,0.149689414296298,96.8958091964046,1.11310085780914,0.906847229302909,1.07604552700922,0.921051946627164,1.011815206098,0.867484248105144,137899578.054043,0.867209782433575,5758.02810855695,5.89071401982218,55.314272310457,45.2821934292831,0.411818985439469,0.370903040853492,0.205237116428943,2.16520325876901,15,0.169190401584769,8.33133289610821e-05,9.69319057532217
stage4_005759,BC,LL,BC,1,5,759,ood_test,20266665,19,1,0.767861231654124,0.159610815110701,0.0394347609322832,126.284342682545,0.0958464973464141,0.151188965605659,141.851195919692,1.20292261601424,1.20005110669821,1.02000347518972,0.864699790542695,1.00450639554323,0.918881217146964,172424185.659947,0.799551204809963,10012.1777863627,12.1465453937917,27.1992141052238,27.2649085959997,0.701395276429205,1.01462875733479,0.776523372556008,5.80893202215877,12,1.08810397881815,0.000521489033459084,2.22242591665013
stage4_006781,CA,LL,CA,1,6,781,train,20267687,1,0,0.666924580521654,0.0331817446095948,0.0127308677948047,37.6421179908765,0.0917426906477258,0.149772532622794,115.963205335704,1.30800584597899,1.33521429095585,1.04636656212901,1.11395087474988,1.03954989361366,0.969552492139403,81789159.9043296,0.900131310154833,8045.60328187174,11.6285265532555,40.2363693994793,41.7314214589349,0.520753434309322,0.0527318934945685,0.226712695361449,3.37051607241759,14,0.266478904391081,0.000169599875478468,8.10565977569555
stage4_002849,BG,LG,B,1,2,849,train,20263755,9,0,0.418262317941748,58.9767160711082,0.0221530593360316,303.322636781178,0.104042714665795,0.149951146384639,94.5102892469635,1.28709174721172,1.22420067026554,1.03150803920375,0.933553731751178,1.06495764739652,0.923918640552898,147482507.526887,0.8626530305202,4258.01323465634,18.594229516414,41.1988944523048,45.1556042878493,0.448700765579275,0.406454617911247,0.136989180391548,0.527974931013321,15,0.0793242230666917,1.25919742235112e-05,9.24900530569959
stage4_000710,Healthy,none,,0,0,710,train,20261616,10,0,0.609709701303418,0.160874225254159,0.0752793785419016,60.7529990933314,0.0928126388469135,0.155513949275418,86.1559216405633,1.02543803342507,1.06655256427916,1.03146570281885,0.993452337002805,1.06181884791729,0.960110405424456,137503189.523287,0.875014035434659,6115.75883025712,15.0190113535087,58.5613028802235,53.2058004363052,0.398792752807712,0.437575811475252,0.078066639588137,1.31411063381008,14,0.446459309715849,0.000173368480110259,8.40522776698626
stage4_008438,BCG,LLG,BC,1,8,438,test,20269344,18,0,0.890984428876047,3.11587648919769,4.13793779082943,281.054091926542,0.103011763515118,0.161745775732468,80.3426600342927,0.912506159694006,1.47547332656562,1.0179252411864,1.13606013275503,1.05473791233067,0.882397023535879,89183419.2823213,0.860788730448101,3650.88510449699,16.2662585728559,49.5708549416368,32.9971869928578,0.549749974540809,0.204208067729354,0.0693757383352592,2.35872441601425,14,0.0593870619557672,0.000196710185798545,8.86371902777574
stage4_007711,ABG,LLG,AB,1,7,711,train,20268617,11,0,0.108537088829041,0.0237769958710454,11.3557063256967,189.212756124822,0.0987598498205936,0.146543093374307,98.2771801621459,1.19380978189084,1.26415119350586,1.06937960217432,0.970948801483501,1.00243243652869,0.870767158294562,60987896.3632559,0.921189039098736,7544.79583152968,19.1398355159134,45.5221925640084,43.6671066828508,0.624592874598966,0.451075813049514,0.169024297192069,0.656608977896648,16,0.295863201740338,4.4217779729841e-05,6.58668700449362
stage4_006494,CA,LL,CA,1,6,494,validation,20267400,14,0,0.421964851986551,13.1774047729304,14.7065427365536,206.94321819395,0.0995807045460162,0.151186159116874,103.958014842121,0.95709964464218,1.16539012237516,0.996599823404653,0.800433106135435,1.01256212874639,0.922196484082722,79996255.0281202,0.915158346686297,6094.55224308835,17.1847931123087,59.6763861551469,38.2196108143786,0.235010981411282,0.364865186240166,0.155045866305312,3.01986706418363,13,0.328711736869037,6.03781568360356e-05,6.38138291699375
stage4_004894,AB,LL,AB,1,4,894,validation,20265800,14,0,0.337476240082412,2.38408130610957,0.297530456501603,33.2703076375397,0.0915402920202565,0.139555958251703,103.958014842121,0.95709964464218,1.16539012237516,0.996599823404653,0.800433106135435,1.01256212874639,0.922196484082722,79996255.0281202,0.915158346686297,6094.55224308835,17.1847931123087,59.6763861551469,38.2196108143786,0.235010981411282,0.364865186240166,0.155045866305312,3.01986706418363,13,0.328711736869037,6.03781568360356e-05,6.38138291699375
stage4_010919,ABC,LLL,ABC,1,10,919,ood_test,20271825,19,1,0.968191827451579,0.0209785433984765,19.298630459715,109.546553847879,0.0950715997151796,0.148553262252773,141.851195919692,1.20292261601424,1.20005110669821,1.02000347518972,0.864699790542695,1.00450639554323,0.918881217146964,172424185.659947,0.799551204809963,10012.1777863627,12.1465453937917,27.1992141052238,27.2649085959997,0.701395276429205,1.01462875733479,0.776523372556008,5.80893202215877,12,1.08810397881815,0.000521489033459084,2.22242591665013
stage4_008736,BCG,LLG,BC,1,8,736,test,20269642,16,0,0.749693232005473,1.34706452545191,2.34244891107995,54.8385688853321,0.0925388226335802,0.155763927715322,87.1114686633793,0.876428729646541,1.14722706525248,1.04819865122921,0.875754654005083,1.05904619290972,0.85094334863221,131643146.471437,0.954745121442024,2757.57557731502,9.23777108586998,59.9324927205971,52.6749702425416,0.249803142186866,0.472360846721123,0.0131841788068467,3.00863470911093,13,0.177493118657105,0.000152687312641952,9.08613771491903
stage4_003884,CG,LG,C,1,3,884,train,20264790,4,0,0.403828861585674,0.0646807346984757,2.64834942870166,226.79015521106,0.100499544222734,0.148172999232246,87.2867298568091,1.00729763732092,1.28763011189939,1.0023474648649,1.09097094261305,1.04683667817888,0.965231232863121,100339307.19884,0.923621720778971,7736.21864913074,8.19150773253043,54.4394166057343,35.3147018394307,0.468026286376005,0.313545931764178,0.188714281202394,3.43170784395044,14,0.443089110811017,0.000182157427000477,7.6653856673914
stage4_007254,ABG,LLG,AB,1,7,254,validation,20268160,14,0,0.381356694402937,0.142460316841093,52.8599395760477,284.405642685957,0.103166927902128,0.16499523040829,103.958014842121,0.95709964464218,1.16539012237516,0.996599823404653,0.800433106135435,1.01256212874639,0.922196484082722,79996255.0281202,0.915158346686297,6094.55224308835,17.1847931123087,59.6763861551469,38.2196108143786,0.235010981411282,0.364865186240166,0.155045866305312,3.01986706418363,13,0.328711736869037,6.03781568360356e-05,6.38138291699375
stage4_010633,ABC,LLL,ABC,1,10,633,validation,20271539,13,0,0.643924503027608,52.9268874702748,1.37190655097133,225.364925619236,0.100433561371261,0.164096809441037,89.2375157836453,0.840983156936107,1.44223579908449,1.05378625325304,1.08193403789168,1.07516820473967,0.976904825699774,116582857.561485,0.891464143927205,8384.43279867354,5.06341692430802,57.7741265420597,33.3276717374438,0.675377504102278,0.133098907598712,0.181871779927012,2.30230352765455,14,0.344739552315464,0.000155037691421857,6.95096634689034
stage4_010698,ABC,LLL,ABC,1,10,698,test,20271604,18,0,0.799978993718682,45.8971314802784,0.0687221523970849,25.2014760639686,0.0911667350029615,0.152262388329118,80.3426600342927,0.912506159694006,1.47547332656562,1.0179252411864,1.13606013275503,1.05473791233067,0.882397023535879,89183419.2823213,0.860788730448101,3650.88510449699,16.2662585728559,49.5708549416368,32.9971869928578,0.549749974540809,0.204208067729354,0.0693757383352592,2.35872441601425,14,0.0593870619557672,0.000196710185798545,8.86371902777574
stage4_004398,AB,LL,AB,1,4,398,test,20265304,18,0,0.522274782773042,0.0211218777109643,0.0143080092156129,214.990302281523,0.0999532547352557,0.154214272991973,80.3426600342927,0.912506159694006,1.47547332656562,1.0179252411864,1.13606013275503,1.05473791233067,0.882397023535879,89183419.2823213,0.860788730448101,3650.88510449699,16.2662585728559,49.5708549416368,32.9971869928578,0.549749974540809,0.204208067729354,0.0693757383352592,2.35872441601425,14,0.0593870619557672,0.000196710185798545,8.86371902777574
stage4_008895,BCG,LLG,BC,1,8,895,validation,20269801,15,0,0.764551755313389,0.720643944788739,2.03073298520513,147.498900856934,0.0968286528174506,0.144256607653328,96.8958091964046,1.11310085780914,0.906847229302909,1.07604552700922,0.921051946627164,1.011815206098,0.867484248105144,137899578.054043,0.867209782433575,5758.02810855695,5.89071401982218,55.314272310457,45.2821934292831,0.411818985439469,0.370903040853492,0.205237116428943,2.16520325876901,15,0.169190401584769,8.33133289610821e-05,9.69319057532217
stage4_010214,ABC,LLL,ABC,1,10,214,validation,20271120,14,0,0.401331415156459,0.0468143879230466,0.238563569817736,265.52494411839,0.102292821486963,0.157103745509655,103.958014842121,0.95709964464218,1.16539012237516,0.996599823404653,0.800433106135435,1.01256212874639,0.922196484082722,79996255.0281202,0.915158346686297,6094.55224308835,17.1847931123087,59.6763861551469,38.2196108143786,0.235010981411282,0.364865186240166,0.155045866305312,3.01986706418363,13,0.328711736869037,6.03781568360356e-05,6.38138291699375
stage4_010539,ABC,LLL,ABC,1,10,539,ood_test,20271445,19,1,0.910879313285633,0.30501905430141,4.415750081949,9.61807957358044,0.0904452814617398,0.142171568531943,141.851195919692,1.20292261601424,1.20005110669821,1.02000347518972,0.864699790542695,1.00450639554323,0.918881217146964,172424185.659947,0.799551204809963,10012.1777863627,12.1465453937917,27.1992141052238,27.2649085959997,0.701395276429205,1.01462875733479,0.776523372556008,5.80893202215877,12,1.08810397881815,0.000521489033459084,2.22242591665013
stage4_010415,ABC,LLL,ABC,1,10,415,validation,20271321,15,0,0.587545324879597,0.0245526836336438,0.0409735158059638,115.165300710794,0.095331726884759,0.142643145707834,96.8958091964046,1.11310085780914,0.906847229302909,1.07604552700922,0.921051946627164,1.011815206098,0.867484248105144,137899578.054043,0.867209782433575,5758.02810855695,5.89071401982218,55.314272310457,45.2821934292831,0.411818985439469,0.370903040853492,0.205237116428943,2.16520325876901,15,0.169190401584769,8.33133289610821e-05,9.69319057532217
stage4_002012,BG,LG,B,1,2,12,train,20262918,12,0,0.808771035597015,0.64998138166447,17.6416670403277,272.078532982737,0.10259622837883,0.167053113563703,73.7540513040863,0.846202854782818,1.13156112529124,1.02148886511567,0.80830798148878,1.03478663568483,0.907875896396458,89124145.7404734,0.873220109096008,8400.40935135215,5.50677167592301,53.1839150411843,45.2694650455668,0.0894598670691014,0.332085656392277,0.186903579140239,2.39477004131263,15,0.313977906514393,4.96578774253103e-06,6.81692095527153
stage4_001375,AG,LG,A,1,1,375,validation,20262281,15,0,0.180386399703305,1.97140254042341,0.030003490814839,241.134908726315,0.101163653181774,0.148058922999892,96.8958091964046,1.11310085780914,0.906847229302909,1.07604552700922,0.921051946627164,1.011815206098,0.867484248105144,137899578.054043,0.867209782433575,5758.02810855695,5.89071401982218,55.314272310457,45.2821934292831,0.411818985439469,0.370903040853492,0.205237116428943,2.16520325876901,15,0.169190401584769,8.33133289610821e-05,9.69319057532217
stage4_002496,BG,LG,B,1,2,496,test,20263402,16,0,0.437881848757801,1.83106809202752,5.59771873953196,166.783604558835,0.0977214631740201,0.153744574638469,87.1114686633793,0.876428729646541,1.14722706525248,1.04819865122921,0.875754654005083,1.05904619290972,0.85094334863221,131643146.471437,0.954745121442024,2757.57557731502,9.23777108586998,59.9324927205971,52.6749702425416,0.249803142186866,0.472360846721123,0.0131841788068467,3.00863470911093,13,0.177493118657105,0.000152687312641952,9.08613771491903
stage4_007494,ABG,LLG,AB,1,7,494,validation,20268400,14,0,0.964242374086622,24.8499739745018,0.971647462105527,316.188945311999,0.104638377097778,0.15776472696211,103.958014842121,0.95709964464218,1.16539012237516,0.996599823404653,0.800433106135435,1.01256212874639,0.922196484082722,79996255.0281202,0.915158346686297,6094.55224308835,17.1847931123087,59.6763861551469,38.2196108143786,0.235010981411282,0.364865186240166,0.155045866305312,3.01986706418363,13,0.328711736869037,6.03781568360356e-05,6.38138291699375
stage4_002584,BG,LG,B,1,2,584,train,20263490,4,0,0.72654780740908,2.67211306553166,51.2779706835038,48.7841330895934,0.0922585246800738,0.154115843220484,87.2867298568091,1.00729763732092,1.28763011189939,1.0023474648649,1.09097094261305,1.04683667817888,0.965231232863121,100339307.19884,0.923621720778971,7736.21864913074,8.19150773253043,54.4394166057343,35.3147018394307,0.468026286376005,0.313545931764178,0.188714281202394,3.43170784395044,14,0.443089110811017,0.000182157427000477,7.6653856673914
stage4_003350,CG,LG,C,1,3,350,train,20264256,10,0,0.161273216140016,127.844534980722,0.126781535933308,287.787033363615,0.103323473766834,0.167682925582483,86.1559216405633,1.02543803342507,1.06655256427916,1.03146570281885,0.993452337002805,1.06181884791729,0.960110405424456,137503189.523287,0.875014035434659,6115.75883025712,15.0190113535087,58.5613028802235,53.2058004363052,0.398792752807712,0.437575811475252,0.078066639588137,1.31411063381008,14,0.446459309715849,0.000173368480110259,8.40522776698626
stage4_002665,BG,LG,B,1,2,665,train,20263571,5,0,0.61762529878552,0.212911066311624,1.8264768075008,70.8922693451341,0.0932820495067192,0.146393380731356,101.819643915202,1.18818877330846,0.707646039355026,1.05022427504971,0.812106294507956,0.996898918306442,0.862407281123718,79496628.9518649,0.949252463438132,4399.8404977473,7.9186037752886,44.5114457172315,36.3737068096501,0.65106660543862,0.412200471194865,0.20896854111629,2.57087424041093,13,0.162856923562533,0.000199116691030241,6.32049012069499
stage4_009169,CAG,LLG,CA,1,9,169,train,20270075,9,0,0.566917585746299,12.4936290805218,12.341187768561,192.130587289364,0.0988949345967298,0.152380747676578,94.5102892469635,1.28709174721172,1.22420067026554,1.03150803920375,0.933553731751178,1.06495764739652,0.923918640552898,147482507.526887,0.8626530305202,4258.01323465634,18.594229516414,41.1988944523048,45.1556042878493,0.448700765579275,0.406454617911247,0.136989180391548,0.527974931013321,15,0.0793242230666917,1.25919742235112e-05,9.24900530569959
stage4_009377,CAG,LLG,CA,1,9,377,test,20270283,17,0,0.248195171483183,9.31531213435076,0.541031473256586,12.2003343657115,0.0905648302947089,0.150417720430731,79.5495905921262,1.19226233622125,0.734255245690851,1.04932958634315,1.06462128771711,1.02328274424147,0.911861139600712,94264726.7858348,0.897530050780181,6224.99222307834,5.13593954407367,57.440430501622,42.2473184992551,0.545676734476121,0.0749400071718151,0.111538575747922,1.91420939492085,14,0.0413911654792507,9.89260091676379e-05,7.5263668906111
stage4_000519,Healthy,none,,0,0,519,ood_test,20261425,19,1,0.108095141157436,0.017626671597654,0.0128044351952785,342.722058873969,0.105866761984906,0.154906262538545,141.851195919692,1.20292261601424,1.20005110669821,1.02000347518972,0.864699790542695,1.00450639554323,0.918881217146964,172424185.659947,0.799551204809963,10012.1777863627,12.1465453937917,27.1992141052238,27.2649085959997,0.701395276429205,1.01462875733479,0.776523372556008,5.80893202215877,12,1.08810397881815,0.000521489033459084,2.22242591665013
stage4_005649,BC,LL,BC,1,5,649,train,20266555,9,0,0.486590818254547,4.41295604338038,52.5686003435914,111.537685394952,0.0951637817312478,0.153096054063763,94.5102892469635,1.28709174721172,1.22420067026554,1.03150803920375,0.933553731751178,1.06495764739652,0.923918640552898,147482507.526887,0.8626530305202,4258.01323465634,18.594229516414,41.1988944523048,45.1556042878493,0.448700765579275,0.406454617911247,0.136989180391548,0.527974931013321,15,0.0793242230666917,1.25919742235112e-05,9.24900530569959
stage4_008484,BCG,LLG,BC,1,8,484,train,20269390,4,0,0.39150318851097,55.6004711636228,0.485144213837674,276.074740383206,0.102781237980704,0.159464509018744,87.2867298568091,1.00729763732092,1.28763011189939,1.0023474648649,1.09097094261305,1.04683667817888,0.965231232863121,100339307.19884,0.923621720778971,7736.21864913074,8.19150773253043,54.4394166057343,35.3147018394307,0.468026286376005,0.313545931764178,0.188714281202394,3.43170784395044,14,0.443089110811017,0.000182157427000477,7.6653856673914
stage4_007985,ABG,LLG,AB,1,7,985,train,20268891,5,0,0.763113352520235,58.9233887186061,17.9822010097396,183.199611279241,0.0984814634851501,0.154851536125687,101.819643915202,1.18818877330846,0.707646039355026,1.05022427504971,0.812106294507956,0.996898918306442,0.862407281123718,79496628.9518649,0.949252463438132,4399.8404977473,7.9186037752886,44.5114457172315,36.3737068096501,0.65106660543862,0.412200471194865,0.20896854111629,2.57087424041093,13,0.162856923562533,0.000199116691030241,6.32049012069499
stage4_001070,AG,LG,A,1,1,70,train,20261976,10,0,0.830131608834944,25.6602148470894,2.91127849887197,162.714491016032,0.0975330782877793,0.149059047205072,86.1559216405633,1.02543803342507,1.06655256427916,1.03146570281885,0.993452337002805,1.06181884791729,0.960110405424456,137503189.523287,0.875014035434659,6115.75883025712,15.0190113535087,58.5613028802235,53.2058004363052,0.398792752807712,0.437575811475252,0.078066639588137,1.31411063381008,14,0.446459309715849,0.000173368480110259,8.40522776698626
stage4_000247,Healthy,none,,0,0,247,train,20261153,7,0,0.747768475174584,1.92316284753256,0.0391964724770619,329.689112726549,0.105263384848451,0.158538419582263,98.600403031969,0.918096680436938,0.836745669667605,1.00572106709999,0.954001378903343,1.0572703565517,0.894681847643843,122971459.570941,0.930669861282088,8906.93646427497,6.25737252101863,41.2653085927596,42.2750233142841,0.394710695336103,0.486957588860741,0.191735849576086,3.71704560375556,16,0.32046074659151,2.64536885573564e-05,4.38431473435501
stage4_003134,CG,LG,C,1,3,134,validation,20264040,14,0,0.569235520346102,0.106017887044157,0.0689761185795012,78.5649434144788,0.0936372658988185,0.145620411214047,103.958014842121,0.95709964464218,1.16539012237516,0.996599823404653,0.800433106135435,1.01256212874639,0.922196484082722,79996255.0281202,0.915158346686297,6094.55224308835,17.1847931123087,59.6763861551469,38.2196108143786,0.235010981411282,0.364865186240166,0.155045866305312,3.01986706418363,13,0.328711736869037,6.03781568360356e-05,6.38138291699375
stage4_007253,ABG,LLG,AB,1,7,253,validation,20268159,13,0,0.683349875462644,0.123856433858678,0.0251776863099179,347.005728722517,0.10606508003345,0.157788971612004,89.2375157836453,0.840983156936107,1.44223579908449,1.05378625325304,1.08193403789168,1.07516820473967,0.976904825699774,116582857.561485,0.891464143927205,8384.43279867354,5.06341692430802,57.7741265420597,33.3276717374438,0.675377504102278,0.133098907598712,0.181871779927012,2.30230352765455,14,0.344739552315464,0.000155037691421857,6.95096634689034
stage4_007271,ABG,LLG,AB,1,7,271,train,20268177,11,0,0.28407533779407,0.015556150556355,2.9257229249655,336.625090550218,0.10558449493288,0.158240873846959,98.2771801621459,1.19380978189084,1.26415119350586,1.06937960217432,0.970948801483501,1.00243243652869,0.870767158294562,60987896.3632559,0.921189039098736,7544.79583152968,19.1398355159134,45.5221925640084,43.6671066828508,0.624592874598966,0.451075813049514,0.169024297192069,0.656608977896648,16,0.295863201740338,4.4217779729841e-05,6.58668700449362
